"sent_id","type","label","all_labels","ratings","workerids"
"261","target-negated","E","N,E,E,N,E","49.7,97.88,100,85.35,100","119,20,149,94,125"
"261","target-original","E","E,E,E,E,E","100,100,100,99.37,100","145,26,28,127,111"
"263","target-negated","E","E,N,E,E,E","100,82.2,100,100,100","134,145,137,108,144"
"263","target-original","E","E,E,N,E,N","100,99.37,9.15,100,89.8","44,8,18,58,13"
"264","target-negated","N","N,E,N,N,E","16.03,99.51,92.95,84.72,100","85,44,79,13,104"
"264","target-original","N","N,N,E,N,N","83.1,96.71,97.98,65.89,22.9","7,134,136,133,116"
"266","target-negated","E","E,E,N,E,E","99.37,99.12,95.9,99.75,99.51","136,36,133,83,60"
"266","target-original","E","N,E,E,E,N","74.31,100,99.4,100,24.91","119,91,44,78,111"
"267","target-negated","E","E,E,E,N,E","100,100,100,18.82,100","39,117,54,108,111"
"267","target-original","N","N,C,E,N,N","97.14,0,100,96.66,55.69","85,91,44,78,63"
"268","target-negated","N","N,E,N,N,E","72.74,100,93.84,96.54,100","25,7,26,36,34"
"268","target-original","E","E,E,N,N,E","100,100,96.02,95.59,97.88","22,44,8,13,107"
"270","target-negated","E","N,E,N,E,E","60.41,99.87,90.76,100,100","76,89,92,111,33"
"270","target-original","N","N,N,E,N,E","76.35,39.73,98.77,70.47,100","134,118,137,133,54"
"271","target-negated","N","N,N,N,N,N","63.32,90.76,73.4,22.03,83.53","118,129,89,123,92"
"271","target-original","N","N,N,N,N,N","66.74,62.89,66.88,8.24,19.52","20,78,92,111,104"
"274","target-negated","N","E,N,N,N,N","99.83,97.4,54.05,61.15,90.85","44,92,144,104,54"
"274","target-original","N","N,N,E,N,E","85.24,86.67,98.16,78.46,98.07","134,118,137,125,48"
"275","target-negated","N","E,N,N,N,N","99.71,95.46,82.32,75.6,95.9","44,92,2,104,54"
"275","target-original","N","N,N,E,N,E","71.01,87.56,100,88.8,99.94","85,118,137,34,84"
"276","target-negated","E","E,E,E,C,N","100,100,100,1.55,11.39","134,145,137,116,144"
"276","target-original","C","C,C,C,C,N","1.05,0.23,0,0,11.96","20,44,8,13,104"
"278","target-negated","E","N,E,E,E,N","91.35,100,100,100,96.93","65,77,142,13,2"
"278","target-original","E","N,E,E,E,E","18.48,100,99.94,100,100","118,129,83,97,123"
"279","target-negated","E","E,E,N,N,E","98.62,99.12,97.14,4.86,100","43,47,26,28,34"
"279","target-original","N","N,E,N,N,N","88.14,99.49,75.85,81.86,94.94","22,44,18,2,54"
"281","target-negated","E","E,E,E,E,N","100,100,99.06,99.25,97.04","39,54,108,60,26"
"281","target-original","E","E,E,E,E,N","100,100,99.43,100,79.06","64,85,44,78,63"
"283","target-negated","E","E,E,E,E,E","100,100,100,99.85,100","145,118,28,127,34"
"283","target-original","E","E,E,N,E,E","100,100,62.6,100,100","119,46,94,125,130"
"285","target-negated","E","N,E,E,E,E","97.45,98.29,99.62,100,99.43","20,11,38,54,97"
"285","target-original","E","E,E,E,N,E","100,98.69,99.64,96.37,100","4,22,44,46,13"
"288","target-negated","E","E,E,E,E,E","100,100,100,100,100","85,91,44,78,63"
"288","target-original","E","E,E,E,E,E","100,100,100,100,100","39,117,54,108,22"
"291","target-negated","E","E,N,E,N,E","100,87.66,98.11,95.27,100","100,92,107,2,137"
"291","target-original","E","E,E,E,E,E","100,99.93,100,100,100","129,83,48,34,123"
"292","target-negated","E","E,E,E,E,N","100,100,100,97.98,44.61","134,118,26,54,148"
"292","target-original","E","E,E,E,E,E","100,100,100,100,100","84,92,104,118,28"
"293","target-negated","E","E,E,N,N,E","100,100,94.61,94.47,100","85,44,79,13,104"
"293","target-original","E","E,E,E,N,E","100,100,99.62,97.14,100","7,134,136,133,116"
"295","target-negated","E","E,E,E,E,E","100,100,100,99.49,98.54","39,129,28,83,116"
"295","target-original","E","E,E,N,E,E","100,100,93.02,100,100","119,77,92,111,2"
"296","target-negated","E","E,C,E,E,E","100,0,99.62,100,98.37","44,65,95,111,2"
"296","target-original","E","E,E,E,E,E","100,100,99.49,100,99.57","76,28,133,34,60"
"298","target-negated","N","N,N,N,N,N","97.74,82.76,91.18,88.7,95.53","136,43,145,137,35"
"298","target-original","E","N,E,E,N,E","46.85,99.34,100,97.25,100","11,78,142,13,104"
"299","target-negated","E","E,E,E,E,E","100,100,100,100,99.62","85,84,22,100,107"
"299","target-original","N","E,E,N,N,N","100,100,90.67,92.32,85.76","47,54,148,109,97"
"3","target-negated","N","N,E,N,N,E","48.95,100,86.17,64.75,100","65,126,111,2,104"
"3","target-original","E","N,E,E,E,E","92.87,100,100,100,99.31","134,118,129,76,83"
"30","target-negated","E","E,E,E,E,E","100,100,100,100,100","39,54,108,51,34"
"30","target-original","E","E,E,E,E,E","99.16,100,99.88,100,100","20,84,135,65,63"
"302","target-negated","N","N,N,N,E,E","90.33,95.27,4.73,100,100","119,46,94,125,130"
"302","target-original","E","E,N,E,E,E","100,94.61,100,99.37,98.33","145,118,28,127,34"
"311","target-negated","N","E,E,N,N,N","100,100,15.82,50,69.78","11,65,94,66,27"
"311","target-original","E","N,E,E,C,E","65.61,99.19,99.12,1.98,100","36,133,51,60,22"
"313","target-negated","N","N,N,E,E,N","96.98,96.98,100,99.37,83.75","36,133,51,60,92"
"313","target-original","E","E,E,E,E,E","99.9,100,99.16,100,100","11,65,94,66,27"
"314","target-negated","E","E,E,E,E,E","99.79,98.88,100,99.54,98.11","36,133,51,60,2"
"314","target-original","E","E,E,E,E,E","99.97,100,98.99,100,100","11,65,94,66,27"
"316","target-negated","E","N,N,E,E,E","50.15,32.98,100,100,100","134,145,137,108,144"
"316","target-original","E","E,E,N,N,E","99.51,99.88,91.35,96.2,100","44,8,18,58,13"
"320","target-negated","E","E,N,E,E,C","100,77.97,100,100,2.02","63,125,142,13,92"
"320","target-original","E","N,N,E,E,E","92.32,90.06,100,100,98.84","118,117,129,137,83"
"322","target-negated","N","E,N,N,N,N","100,49.7,43.72,66.74,80.25","91,63,125,13,92"
"322","target-original","E","E,E,E,E,E","100,100,100,98.73,100","145,129,59,83,111"
"323","target-negated","E","E,E,E,E,E","100,100,100,100,99.85","91,135,66,63,58"
"323","target-original","E","E,E,N,E,E","100,100,96.37,100,100","39,55,54,108,97"
"324","target-negated","E","E,C,E,C,E","100,0,100,0.17,100","44,78,8,104,118"
"324","target-original","E","E,E,E,E,E","100,100,100,100,100","134,145,137,54,144"
"325","target-original","E","E,E,E,N,E","100,98.37,100,94.88,99.34","39,54,148,133,60"
"326","target-negated","N","N,N,N,E,N","94.26,13.43,6.53,100,71.28","145,108,109,89,144"
"327","target-negated","N","E,E,N,N,N","100,100,90.59,94.81,50.45","22,44,46,27,8"
"327","target-original","N","E,N,N,N,E","100,95.71,96.88,10.29,100","7,35,36,34,129"
"328","target-original","E","E,E,E,E,E","100,100,100,100,98.77","39,55,54,108,60"
"329","target-negated","E","E,E,N,C,E","100,100,96.98,1.98,100","39,54,36,108,118"
"329","target-original","E","E,E,E,E,E","100,99.83,100,99.73,99.62","119,135,65,63,107"
"33","target-negated","N","N,N,N,N,E","89.35,90.42,88.14,84.51,100","136,43,145,137,35"
"332","target-negated","E","E,E,E,E,N","100,100,100,99.4,90.67","118,129,137,83,111"
"332","target-original","N","E,E,N,N,N","100,100,90.85,90.15,95.33","66,63,125,13,92"
"335","target-original","C","C,C,N,E,C","0,0.63,21.54,99.31,0","39,148,133,83,60"
"336","target-negated","E","E,E,E,N,N","100,100,100,96.02,97.65","136,137,35,133,108"
"336","target-original","E","E,E,E,E,E","100,99.97,100,100,100","78,58,142,13,104"
"337","target-negated","E","E,E,E,E,E","100,99.16,98.54,100,98.92","119,20,94,125,145"
"337","target-original","E","E,E,E,E,N","100,98.37,99.54,100,96.49","28,109,127,34,92"
"338","target-negated","N","E,E,N,N,N","100,98.95,15.49,68.41,95.96","119,20,94,125,118"
"338","target-original","N","N,N,N,N,E","88.42,68.96,83.43,95.65,100","28,109,127,34,111"
"339","target-negated","N","N,E,N,E,N","9.76,100,56.43,98.62,90.33","94,27,125,79,26"
"339","target-original","N","N,N,E,E,N","37.26,67.71,100,100,90.67","109,127,34,44,2"
"341","target-negated","E","E,E,E,N,C","100,100,100,80.13,1.01","20,39,15,32,48"
"341","target-original","N","N,N,E,E,N","95.53,92.95,100,99.85,41.79","25,7,26,36,34"
"342","target-negated","E","E,C,N,E,E","100,0,16.9,98.24,98.81","7,26,35,36,107"
"342","target-original","E","E,E,E,E,E","100,99.09,99.9,100,100","44,8,18,2,59"
"344","target-negated","E","E,E,E,E,E","100,98.88,100,100,99.73","77,94,66,8,107"
"344","target-original","E","E,E,E,E,N","100,99.49,98.45,98.92,97.4","61,109,51,60,118"
"345","target-negated","N","E,N,N,N,E","100,85.66,8.9,97.74,100","84,92,104,118,28"
"345","target-original","E","E,E,E,C,E","100,100,98.37,1.46,100","134,118,26,54,148"
"347","target-negated","E","E,E,N,E,E","100,100,97.6,100,100","117,137,36,108,144"
"347","target-original","E","E,E,E,E,N","100,100,100,100,75.98","85,46,66,13,104"
"348","target-negated","E","E,E,E,E,E","100,100,100,100,100","65,66,27,33,134"
"348","target-original","E","E,E,E,E,E","100,100,100,99.37,100","117,76,51,60,44"
"349","target-negated","N","N,E,N,N,C","80.6,98.88,82.09,6.31,0","119,20,149,94,125"
"349","target-original","E","E,N,E,E,E","100,47.3,100,99.46,100","145,26,28,127,22"
"350","target-negated","N","N,N,E,E,N","92.01,61,99.64,100,57.02","63,125,142,13,92"
"350","target-original","E","E,N,E,E,E","100,68.27,100,100,99.22","118,117,129,137,83"
"352","target-negated","E","E,E,E,E,E","100,100,99.06,100,100","65,77,94,66,27"
"352","target-original","E","N,E,E,E,E","94.12,100,98.81,100,100","133,51,60,123,33"
"353","target-negated","E","E,E,E,E,E","100,99.16,100,100,100","84,94,128,27,134"
"353","target-original","E","E,E,E,E,N","100,100,100,100,96.49","52,148,51,97,92"
"354","target-original","N","N,N,N,N,E","3.23,10.74,48.05,9.24,100","133,51,60,123,111"
"356","target-negated","E","N,E,C,E,E","94.19,100,1.42,100,100","118,129,83,144,123"
"356","target-original","E","N,E,E,N,E","88.42,100,99.97,49.25,100","92,111,2,49,104"
"357","target-negated","E","E,N,E,E,E","100,3.34,100,100,100","64,85,44,78,63"
"357","target-original","E","E,E,E,E,E","100,100,99.91,98.41,100","39,54,108,60,137"
"358","target-negated","E","N,E,E,E,E","51.95,100,100,99.31,98.92","118,129,35,83,11"
"358","target-original","E","E,E,N,E,N","99.83,100,46.7,100,87.07","135,63,125,13,92"
"359","target-negated","E","E,E,E,N,N","100,100,100,88.98,88.04","65,77,142,13,2"
"359","target-original","E","E,E,E,E,N","100,100,99.75,100,16.14","118,129,83,97,123"
"361","target-negated","N","E,N,N,N,N","100,87.37,96.14,78.09,73.4","65,126,111,2,104"
"361","target-original","E","E,E,E,E,E","100,100,100,100,99.69","134,118,129,76,83"
"362","target-negated","E","E,E,E,E,E","100,100,99.94,100,100","118,129,83,144,123"
"362","target-original","E","E,E,E,N,E","100,100,100,96.31,100","92,111,2,49,104"
"363","target-negated","E","E,E,E,E,E","100,100,100,99.31,99.34","39,148,133,83,60"
"363","target-original","E","E,E,E,E,E","100,100,100,100,99.88","84,65,111,2,59"
"364","target-negated","E","E,E,E,E,E","100,100,100,100,100","22,44,8,2,129"
"364","target-original","E","E,E,N,E,E","100,100,96.02,100,99.85","25,7,26,35,36"
"365","target-negated","E","E,E,E,N,N","100,100,100,10.65,76.73","44,27,8,13,2"
"365","target-original","E","E,E,N,N,E","99.69,100,40.32,90.67,99.06","20,39,15,32,48"
"366","target-original","N","N,N,C,C,N","91.35,75.98,0,0.12,60.71","7,52,48,97,47"
"367","target-negated","E","N,E,E,E,N","96.54,100,100,100,55.69","7,47,26,35,36"
"367","target-original","E","E,E,E,E,E","100,100,99.79,100,100","22,44,8,13,2"
"369","target-negated","E","E,E,E,N,E","100,100,100,93.17,99.94","91,44,78,92,107"
"369","target-original","E","E,E,E,E,E","100,100,100,100,99.34","39,55,54,108,60"
"37","target-negated","E","E,E,N,E,N","100,100,93.17,99.4,84.4","7,35,36,34,76"
"370","target-negated","E","E,E,E,E,E","98.99,100,100,99.73,100","94,8,79,58,134"
"370","target-original","E","E,E,E,E,E","100,100,100,100,99.57","52,148,97,144,63"
"373","target-negated","E","N,E,E,E,E","77.35,100,100,99.66,100","36,133,51,60,111"
"373","target-original","E","E,E,E,E,E","99.46,100,99.34,100,100","11,65,94,66,27"
"375","target-negated","E","E,E,E,E,E","100,99.71,100,99.66,99.97","84,27,100,107,118"
"375","target-original","E","E,E,E,E,E","100,100,100,100,100","7,52,48,97,63"
"380","target-negated","E","E,E,N,N,E","100,100,97.19,94.61,99.57","39,148,133,83,60"
"380","target-original","E","E,E,E,E,N","100,100,100,99.71,95.9","84,65,111,2,107"
"382","target-negated","E","E,E,E,E,E","100,100,100,100,100","134,118,117,52,129"
"382","target-original","E","E,E,E,E,E","100,100,100,100,100","78,65,46,100,92"
"383","target-negated","E","E,E,E,E,N","100,100,100,99.73,94.47","84,128,27,58,117"
"383","target-original","E","E,E,E,E,N","100,100,98.65,100,10.2","52,148,51,144,63"
"387","target-negated","E","E,E,E,E,N","100,100,100,100,90.42","85,128,66,63,125"
"387","target-original","E","E,E,E,E,E","100,100,100,100,100","39,117,54,108,34"
"390","target-negated","E","E,E,E,E,E","100,100,100,100,100","119,91,44,78,111"
"390","target-original","E","E,N,E,E,E","100,95.84,98.95,99.81,99.25","136,36,133,83,60"
"393","target-negated","E","E,E,E,E,E","100,100,100,100,100","22,44,8,18,13"
"393","target-original","E","E,E,E,E,E","100,100,100,100,100","20,11,15,32,48"
"394","target-negated","E","E,E,E,E,E","100,100,100,99.85,99.88","39,26,117,133,60"
"394","target-original","E","E,E,E,E,E","100,100,100,98.45,100","77,66,111,2,145"
"396","target-negated","E","E,E,E,E,E","100,100,100,100,100","134,118,26,54,148"
"396","target-original","E","E,N,E,E,E","100,88.98,100,100,100","84,92,104,118,28"
"4","target-negated","E","E,N,E,E,E","100,96.82,100,100,100","129,83,48,34,123"
"4","target-original","E","E,N,E,E,E","100,79.66,98.37,98.88,100","100,92,107,2,134"
"40","target-negated","E","E,E,E,E,E","99.91,100,99.91,100,97.98","20,84,135,65,63"
"40","target-original","E","E,E,E,E,E","100,100,100,100,100","39,54,108,51,34"
"400","target-negated","E","E,E,E,E,E","100,100,99.37,100,100","134,148,60,44,2"
"400","target-original","E","E,E,E,E,E","99.97,100,100,100,97.98","11,66,27,8,26"
"401","target-negated","E","E,E,E,E,E","100,99.64,100,100,100","84,94,128,27,134"
"401","target-original","E","E,E,E,E,E","100,100,100,99.81,100","52,148,51,97,111"
"404","target-negated","N","N,N,E,N,N","96.88,95.96,99.75,8.4,5.88","118,129,83,97,123"
"404","target-original","C","C,C,C,C,N","0,0,0,0,55.09","65,77,142,13,2"
"408","target-original","E","E,E,E,N,N","99.19,99.62,100,95.96,80.72","119,11,84,94,125"
"410","target-negated","E","N,C,E,E,E","5.88,0,100,100,100","119,91,44,78,111"
"410","target-original","E","E,N,E,E,C","100,94.4,100,99.81,0.23","136,36,133,83,60"
"412","target-negated","N","N,N,E,N,N","93.47,89.89,100,93.69,94.94","77,66,111,2,134"
"412","target-original","N","E,N,N,N,N","100,33.55,62.02,78.94,50","39,26,117,133,60"
"413","target-negated","E","E,E,E,E,E","100,99.88,100,99.22,100","118,129,137,83,125"
"413","target-original","E","E,N,N,E,E","100,97.3,94.54,100,100","66,63,125,13,92"
"414","target-negated","N","N,E,N,N,E","91.35,99.85,77.1,81.52,98.81","25,7,26,35,36"
"414","target-original","N","N,N,N,C,E","97.5,24.91,68.13,1.27,98.2","20,15,32,45,48"
"42","target-negated","E","E,E,E,N,E","100,100,100,97.3,100","7,134,136,133,116"
"42","target-original","E","E,E,E,E,E","100,100,100,100,100","85,44,79,13,104"
"421","target-negated","E","N,E,E,E,E","85.76,100,100,100,100","22,44,8,13,59"
"421","target-original","N","N,N,N,E,E","91.35,11.67,47.3,98.92,100","25,7,26,36,34"
"423","target-negated","E","E,E,E,E,E","100,100,99.46,100,100","39,55,54,108,97"
"423","target-original","E","E,E,E,E,E","100,99.83,100,100,99.85","91,135,66,63,58"
"426","target-negated","E","E,E,N,E,N","100,100,94.81,98.99,87.46","39,117,54,108,92"
"426","target-original","E","N,E,E,N,E","72.34,100,100,88.52,100","85,91,44,78,63"
"429","target-negated","E","E,N,E,N,E","98.69,97.14,100,55.39,100","54,36,108,109,137"
"429","target-original","E","E,E,E,E,N","100,100,100,100,91.6","84,44,66,125,92"
"433","target-negated","E","N,E,N,E,E","93.84,100,63.32,100,99.16","20,39,15,32,48"
"433","target-original","E","E,E,E,E,E","100,100,100,100,100","4,44,27,8,13"
"434","target-negated","E","E,N,E,N,E","100,86.37,100,97.65,100","39,117,54,108,34"
"434","target-original","E","E,E,E,E,E","100,100,100,100,100","85,128,66,63,125"
"436","target-negated","E","E,N,E,E,E","100,48.5,100,99.06,100","78,58,142,13,104"
"436","target-original","E","E,E,N,E,E","100,100,94.94,100,100","136,137,35,133,108"
"438","target-original","E","E,E,E,E,N","100,100,99.28,100,95.59","39,55,54,108,97"
"441","target-negated","N","N,N,E,N,E","86.37,96.37,99.79,51.8,100","7,35,36,34,76"
"441","target-original","N","N,E,N,N,N","50.45,100,91.18,24.4,10.02","22,44,46,27,8"
"442","target-negated","C","C,N,C,C,N","0.38,96.98,1.63,0.38,90.93","54,36,108,109,118"
"442","target-original","E","E,E,E,N,E","100,100,100,52.7,100","84,44,66,125,92"
"444","target-negated","E","E,N,E,E,N","100,12.73,99.54,100,85.76","136,43,145,137,35"
"444","target-original","E","N,E,E,N,E","95.14,100,100,64.18,100","11,78,142,13,104"
"445","target-negated","N","N,N,N,C,N","2.26,92.56,94.54,0,88.33","85,84,22,100,107"
"445","target-original","E","E,E,N,E,N","99.79,100,57.47,99.25,71.14","47,54,148,109,97"
"446","target-negated","N","N,E,N,N,E","83.21,100,80.72,91.6,100","94,27,125,79,26"
"446","target-original","N","N,N,E,E,N","97.5,82.43,100,100,94.74","109,127,34,44,2"
"448","target-negated","N","N,N,N,N,E","75.47,90.24,57.02,77.6,100","85,66,142,92,111"
"448","target-original","E","E,E,E,N,N","100,97.98,99.46,63.32,47","134,54,133,109,123"
"450","target-negated","E","E,E,N,E,E","100,100,90.5,100,99.79","22,44,46,27,8"
"450","target-original","E","E,E,N,E,N","100,100,91.68,100,82.87","20,39,15,32,48"
"451","target-negated","E","E,E,E,E,E","100,100,100,100,100","11,78,142,13,104"
"451","target-original","E","E,E,E,E,E","100,99.54,100,100,100","136,43,145,137,35"
"458","target-negated","E","C,E,E,E,N","0.29,100,100,100,85.55","44,78,8,104,118"
"458","target-original","E","N,E,E,E,E","87.75,100,100,100,100","134,145,137,54,144"
"459","target-negated","N","N,E,N,N,N","7.91,100,67.71,97.25,95.9","85,63,142,13,92"
"459","target-original","E","E,E,E,E,E","100,100,100,97.88,97.98","145,129,137,83,125"
"461","target-negated","E","E,E,E,E,E","100,100,100,99.81,100","118,129,137,83,111"
"461","target-original","N","E,E,N,N,N","98.16,100,90.06,90.5,94.61","66,63,125,13,92"
"463","target-negated","E","E,E,E,E,E","99.4,100,100,100,100","20,44,8,13,104"
"463","target-original","E","E,E,E,E,E","100,100,100,100,100","134,145,137,116,144"
"464","target-negated","E","C,E,E,E,E","0,100,100,100,100","65,66,27,33,137"
"464","target-original","E","E,E,E,E,E","100,100,100,99.28,100","117,76,51,60,111"
"465","target-negated","E","E,E,E,E,E","100,100,100,100,99.46","7,47,26,35,36"
"465","target-original","E","E,E,E,E,E","100,99.71,99.79,100,100","22,44,8,13,2"
"466","target-negated","E","E,E,E,E,E","100,100,99.37,100,100","117,133,60,123,33"
"466","target-original","E","E,E,E,E,E","100,98.41,100,100,100","11,66,8,100,134"
"467","target-negated","E","E,E,E,E,N","100,100,100,100,97.4","20,15,32,45,48"
"467","target-original","E","E,E,E,E,E","100,100,100,100,100","22,44,8,2,59"
"474","target-negated","N","E,N,C,N,N","100,10.02,0.98,97.3,95.59","44,8,18,2,129"
"474","target-original","E","E,E,E,N,E","100,100,100,86.37,100","20,39,15,32,48"
"475","target-negated","N","E,N,E,N,N","100,80.01,99.46,38.27,94.4","100,92,107,2,118"
"475","target-original","N","E,N,E,N,N","100,97.14,100,81.06,80.6","129,83,48,34,123"
"476","target-negated","E","E,E,N,E,E","100,100,96.71,99.85,100","7,26,35,36,59"
"476","target-original","E","E,E,E,E,E","100,100,100,100,100","20,39,15,32,48"
"477","target-negated","N","E,N,N,N,E","100,87.75,97.04,2.91,98.99","39,52,54,108,60"
"477","target-original","E","E,E,E,E,N","100,100,100,100,96.2","44,78,63,142,33"
"479","target-negated","E","E,N,E,E,N","99.37,80.01,100,100,50.6","85,128,66,63,125"
"479","target-original","E","E,E,E,E,E","100,100,100,100,100","39,117,54,108,34"
